Time	GateI	GateV	DrainI	Vref
1.1400076E+02	-4.0009700E-09	-1.5000000E-01	5.1286200E-08	-3.3668630E-01
1.1600059E+02	-3.9803300E-09	-1.5000000E-01	5.0209000E-08	-3.3710990E-01
1.1800078E+02	-3.9596900E-09	-1.5000000E-01	4.9321100E-08	-3.3750340E-01
1.2000089E+02	-2.4347800E-07	-2.0000000E-01	2.4769900E-07	-3.6631100E-01
1.2200089E+02	-1.7663300E-07	-2.0000000E-01	1.4067600E-07	-3.6134960E-01
1.2400110E+02	-1.6326900E-07	-2.0000000E-01	1.2714800E-07	-3.6017820E-01
1.2600063E+02	-1.5715300E-07	-2.0000000E-01	1.2107500E-07	-3.6034560E-01
1.2800046E+02	-1.5335900E-07	-2.0000000E-01	1.1726300E-07	-3.6078980E-01
1.3000056E+02	-1.5049100E-07	-2.0000000E-01	1.1409500E-07	-3.6128170E-01
1.3200009E+02	-1.4806600E-07	-2.0000000E-01	1.1172900E-07	-3.6176720E-01
1.3400033E+02	-1.4586300E-07	-2.0000000E-01	1.0952800E-07	-3.6222350E-01
1.3600046E+02	-1.4411400E-07	-2.0000000E-01	1.0780700E-07	-3.6265450E-01
1.3800110E+02	-1.4243500E-07	-2.0000000E-01	1.0587700E-07	-3.6303910E-01
1.4000081E+02	-1.4116600E-07	-2.0000000E-01	1.0479400E-07	-3.6339890E-01
1.4200047E+02	-1.3996800E-07	-2.0000000E-01	1.0320900E-07	-3.6373680E-01
1.4400076E+02	-1.3879600E-07	-2.0000000E-01	1.0177400E-07	-3.6404790E-01
1.4600061E+02	-1.3775500E-07	-2.0000000E-01	1.0079600E-07	-3.6433190E-01
1.4800062E+02	-1.3671800E-07	-2.0000000E-01	1.0022000E-07	-3.6460440E-01
1.5000046E+02	-4.1280100E-07	-2.5000000E-01	3.8404700E-07	-3.8805840E-01
1.5200054E+02	-2.7524600E-07	-2.5000000E-01	2.3676600E-07	-3.8505500E-01
1.5400028E+02	-2.6269200E-07	-2.5000000E-01	2.2418300E-07	-3.8480060E-01
1.5600072E+02	-2.5639900E-07	-2.5000000E-01	2.1808400E-07	-3.8516940E-01
1.5800096E+02	-2.5296200E-07	-2.5000000E-01	2.1422000E-07	-3.8555230E-01
1.6000032E+02	-2.4953900E-07	-2.5000000E-01	2.1098200E-07	-3.8590150E-01
1.6200122E+02	-2.4684300E-07	-2.5000000E-01	2.0825900E-07	-3.8621910E-01
