Time	GateI	GateV	DrainI	Vref
6.9727283E+01	-6.6845400E-12	-1.0000000E-01	-6.2032800E-10	-3.4228650E-02
7.2749293E+01	-3.7016900E-12	-1.0000000E-01	-6.2036900E-10	-3.4139110E-02
7.5804016E+01	-4.0493000E-12	-1.0000000E-01	-6.2037300E-10	-3.4060520E-02
7.8829572E+01	-5.4189000E-12	-1.0000000E-01	-6.4101100E-10	-3.3977580E-02
8.1841821E+01	-3.0572400E-12	-1.0000000E-01	-8.8841600E-10	-3.3905490E-02
8.4854465E+01	-3.4031900E-12	-1.0000000E-01	-9.0903900E-10	-3.3834440E-02
8.7920590E+01	-5.2273300E-12	-1.0000000E-01	-8.8837300E-10	-3.3764780E-02
9.0980567E+01	-1.0160900E-11	-1.5000000E-01	-8.8838200E-10	-3.3712420E-02
9.3999084E+01	-9.2632800E-12	-1.5000000E-01	-9.0899800E-10	-3.3664190E-02
9.7018457E+01	-7.7846000E-12	-1.5000000E-01	-9.0895700E-10	-3.3611550E-02
1.0003681E+02	-7.5676400E-12	-1.5000000E-01	-6.2033100E-10	-3.3552250E-02
1.0305306E+02	-6.7569000E-12	-1.5000000E-01	-6.2034400E-10	-3.3478270E-02
1.0610901E+02	-4.9345500E-12	-1.5000000E-01	-5.9973000E-10	-3.3423480E-02
1.0916282E+02	-6.6897900E-12	-1.5000000E-01	-6.2035600E-10	-3.3375760E-02
1.1217848E+02	-4.6615600E-12	-1.5000000E-01	-6.2036200E-10	-3.3315520E-02
1.1519379E+02	-3.6670000E-12	-1.5000000E-01	-5.9973800E-10	-3.3264960E-02
1.1821284E+02	-5.0666300E-12	-1.5000000E-01	-5.7910600E-10	-3.3218870E-02
1.2124204E+02	-9.9122500E-12	-2.0000000E-01	-5.9974300E-10	-3.3178660E-02
1.2428858E+02	-8.1861000E-12	-2.0000000E-01	-5.9975100E-10	-3.3136340E-02
1.2736003E+02	-8.3135400E-12	-2.0000000E-01	-5.7911800E-10	-3.3093520E-02
1.3037701E+02	-6.7671500E-12	-2.0000000E-01	-5.9976300E-10	-3.3036090E-02
1.3338274E+02	-7.2476900E-12	-2.0000000E-01	-5.9975500E-10	-3.2998760E-02
1.3640203E+02	-6.6720200E-12	-2.0000000E-01	-5.9975100E-10	-3.2946900E-02
1.3943176E+02	-5.4262900E-12	-2.0000000E-01	-5.7911300E-10	-3.2897830E-02
1.4248000E+02	-8.5120200E-12	-2.0000000E-01	-5.9974700E-10	-3.2852720E-02
1.4554390E+02	-6.6938400E-12	-2.0000000E-01	-5.9974300E-10	-3.2814820E-02
1.4856065E+02	-5.0668700E-12	-2.0000000E-01	-5.9975000E-10	-3.2756990E-02
1.5158321E+02	-1.2690300E-11	-2.5000000E-01	-5.9975600E-10	-3.2740540E-02
1.5460198E+02	-1.0171700E-11	-2.5000000E-01	-5.9974900E-10	-3.2709260E-02
1.5762018E+02	-9.0041200E-12	-2.5000000E-01	-5.9975700E-10	-3.2666900E-02
1.6067668E+02	-1.0005600E-11	-2.5000000E-01	-5.9975500E-10	-3.2624220E-02
1.6372909E+02	-8.2871900E-12	-2.5000000E-01	-6.2807000E-10	-3.2579900E-02
1.6674469E+02	-9.7799300E-12	-2.5000000E-01	-8.6779100E-10	-3.2550500E-02
1.6976896E+02	-9.5452100E-12	-2.5000000E-01	-8.8841000E-10	-3.2502200E-02
1.7278898E+02	-7.6135400E-12	-2.5000000E-01	-8.6769100E-10	-3.2457930E-02
1.7580048E+02	-8.1408000E-12	-2.5000000E-01	-6.4101900E-10	-3.2428260E-02
1.7886607E+02	-9.4378000E-12	-2.5000000E-01	-6.4100100E-10	-3.2388320E-02
1.8192535E+02	-1.2679200E-11	-3.0000000E-01	-8.6778200E-10	-3.2350160E-02
1.8494277E+02	-1.2405900E-11	-3.0000000E-01	-8.4715200E-10	-3.2302500E-02
1.8795616E+02	-1.2587500E-11	-3.0000000E-01	-7.0288900E-10	-3.2283730E-02
1.9096626E+02	-1.1377000E-11	-3.0000000E-01	-6.2038400E-10	-3.2255720E-02
1.9399335E+02	-1.3064900E-11	-3.0000000E-01	-6.4999600E-10	-3.2218340E-02
1.9705486E+02	-9.9440800E-12	-3.0000000E-01	-8.6777700E-10	-3.2164100E-02
2.0010272E+02	-8.1713200E-12	-3.0000000E-01	-8.6776400E-10	-3.2134720E-02
2.0312372E+02	-1.1618700E-11	-3.0000000E-01	-6.2037100E-10	-3.2109040E-02
2.0614562E+02	-9.9051000E-12	-3.0000000E-01	-6.2037500E-10	-3.2079440E-02
2.0916666E+02	-9.2480200E-12	-3.0000000E-01	-8.2649800E-10	-3.2032730E-02
2.1218429E+02	-1.6762500E-11	-3.5000000E-01	-8.6778000E-10	-3.2011500E-02
2.1523006E+02	-1.1371700E-11	-3.5000000E-01	-8.6773300E-10	-3.1984250E-02
2.1829924E+02	-1.3115000E-11	-3.5000000E-01	-6.2032100E-10	-3.1951290E-02
2.2131698E+02	-1.6727300E-11	-3.5000000E-01	-6.4096800E-10	-3.1924740E-02
2.2433154E+02	-1.0682000E-11	-3.5000000E-01	-8.6774800E-10	-3.1881550E-02
2.2735459E+02	-9.2920100E-12	-3.5000000E-01	-8.6774500E-10	-3.1837020E-02
2.3036942E+02	-1.4614200E-11	-3.5000000E-01	-6.3773800E-10	-3.1805080E-02
2.3341571E+02	-8.9833700E-12	-3.5000000E-01	-6.4097000E-10	-3.1783690E-02
2.3648113E+02	-1.1951300E-11	-3.5000000E-01	-6.4096900E-10	-3.1743770E-02
2.3949627E+02	-1.3418800E-11	-3.5000000E-01	-8.4712900E-10	-3.1703810E-02
2.4252255E+02	-1.4525700E-11	-4.0000000E-01	-8.6774500E-10	-3.1671740E-02
2.4553666E+02	-1.5622400E-11	-4.0000000E-01	-6.2032000E-10	-3.1656520E-02
2.4855450E+02	-1.7834400E-11	-4.0000000E-01	-6.2034200E-10	-3.1634490E-02
2.5161108E+02	-1.3285500E-11	-4.0000000E-01	-8.6776500E-10	-3.1594870E-02
2.5466651E+02	-1.5540200E-11	-4.0000000E-01	-8.8839100E-10	-3.1555830E-02
2.5767759E+02	-1.5077800E-11	-4.0000000E-01	-6.2034200E-10	-3.1533830E-02
2.6069648E+02	-1.2780700E-11	-4.0000000E-01	-6.4099100E-10	-3.1509620E-02
2.6371534E+02	-1.3866800E-11	-4.0000000E-01	-8.6775400E-10	-3.1463950E-02
2.6672140E+02	-1.4089900E-11	-4.0000000E-01	-6.4097600E-10	-3.1431810E-02
2.6978615E+02	-1.2829100E-11	-4.0000000E-01	-6.4100000E-10	-3.1409180E-02
2.7284230E+02	-2.2487200E-11	-4.5000000E-01	-8.6778800E-10	-3.1371320E-02
2.7585423E+02	-1.8851000E-11	-4.5000000E-01	-8.8839200E-10	-3.1345180E-02
2.7887153E+02	-1.7216800E-11	-4.5000000E-01	-6.4099700E-10	-3.1337560E-02
2.8188871E+02	-1.9861600E-11	-4.5000000E-01	-8.8841400E-10	-3.1298610E-02
2.8490612E+02	-1.9112300E-11	-4.5000000E-01	-8.6776600E-10	-3.1263880E-02
2.8795937E+02	-1.7724300E-11	-4.5000000E-01	-6.4097200E-10	-3.1250370E-02
2.9101764E+02	-2.1565700E-11	-4.5000000E-01	-6.3022400E-10	-3.1210630E-02
2.9402892E+02	-1.8305900E-11	-4.5000000E-01	-8.6775500E-10	-3.1175190E-02
2.9704397E+02	-1.7111100E-11	-4.5000000E-01	-6.2033100E-10	-3.1151950E-02
3.0006346E+02	-1.9147500E-11	-4.5000000E-01	-6.2035800E-10	-3.1135170E-02
3.0307786E+02	-2.7503500E-11	-5.0000000E-01	-8.8838700E-10	-3.1108540E-02
3.0612101E+02	-2.4892300E-11	-5.0000000E-01	-8.8837300E-10	-3.1104800E-02
3.0917667E+02	-2.6092500E-11	-5.0000000E-01	-8.8835400E-10	-3.1079530E-02
3.1220611E+02	-2.3316300E-11	-5.0000000E-01	-6.2032800E-10	-3.1040000E-02
3.1520751E+02	-2.4318200E-11	-5.0000000E-01	-5.9971500E-10	-3.1014660E-02
3.1822522E+02	-2.1135400E-11	-5.0000000E-01	-5.9971200E-10	-3.0981520E-02
3.2124099E+02	-2.2038500E-11	-5.0000000E-01	-9.0901000E-10	-3.0966620E-02
3.2430142E+02	-2.3844500E-11	-5.0000000E-01	-9.0900900E-10	-3.0938090E-02
3.2735005E+02	-2.2119600E-11	-5.0000000E-01	-9.0900300E-10	-3.0907950E-02
3.3037117E+02	-2.3824200E-11	-5.0000000E-01	-8.8834200E-10	-3.0870440E-02
3.3339161E+02	-3.3008900E-11	-5.5000000E-01	-5.9969500E-10	-3.0844660E-02
3.3640397E+02	-2.8783100E-11	-5.5000000E-01	-5.9971200E-10	-3.0826950E-02
3.3941636E+02	-2.9893800E-11	-5.5000000E-01	-5.7908700E-10	-3.0813280E-02
3.4247300E+02	-2.9028400E-11	-5.5000000E-01	-5.9972200E-10	-3.0784160E-02
3.4552498E+02	-2.9534500E-11	-5.5000000E-01	-6.0520400E-10	-3.0766430E-02
3.4854867E+02	-3.1105400E-11	-5.5000000E-01	-9.0904600E-10	-3.0754810E-02
3.5155822E+02	-2.9908400E-11	-5.5000000E-01	-9.0903600E-10	-3.0711860E-02
3.5457895E+02	-3.0461400E-11	-5.5000000E-01	-9.0904100E-10	-3.0684350E-02
3.5759202E+02	-3.0627800E-11	-5.5000000E-01	-9.0902400E-10	-3.0653070E-02
3.6064729E+02	-3.1906100E-11	-5.5000000E-01	-9.0895800E-10	-3.0636860E-02
3.6370283E+02	-4.0900100E-11	-6.0000000E-01	-5.7906400E-10	-3.0614840E-02
3.6672074E+02	-3.6074300E-11	-6.0000000E-01	-5.7906300E-10	-3.0595430E-02
3.6973574E+02	-4.0317700E-11	-6.0000000E-01	-5.7908100E-10	-3.0587460E-02
3.7274955E+02	-4.1365300E-11	-6.0000000E-01	-6.6369300E-10	-3.0566960E-02
3.7576384E+02	-3.8978100E-11	-6.0000000E-01	-8.8838000E-10	-3.0553470E-02
3.7881267E+02	-4.0529300E-11	-6.0000000E-01	-8.4712000E-10	-3.0534840E-02
3.8187029E+02	-3.9423300E-11	-6.0000000E-01	-6.2032500E-10	-3.0503920E-02
3.8488441E+02	-3.7133100E-11	-6.0000000E-01	-6.2033100E-10	-3.0462680E-02
3.8790368E+02	-4.0831600E-11	-6.0000000E-01	-8.6774100E-10	-3.0443770E-02
3.9091891E+02	-4.1968500E-11	-6.0000000E-01	-8.6774900E-10	-3.0416570E-02
3.9393408E+02	-4.9747100E-11	-6.5000000E-01	-6.2115300E-10	-3.0422870E-02
3.9698959E+02	-5.2836400E-11	-6.5000000E-01	-6.2034600E-10	-3.0412050E-02
4.0004663E+02	-4.9839500E-11	-6.5000000E-01	-5.9972400E-10	-3.0409250E-02
4.0305502E+02	-4.8304200E-11	-6.5000000E-01	-8.8839700E-10	-3.0376650E-02
4.0607261E+02	-5.2465200E-11	-6.5000000E-01	-8.8835600E-10	-3.0358130E-02
4.0909107E+02	-4.9168700E-11	-6.5000000E-01	-6.2034500E-10	-3.0329760E-02
4.1210115E+02	-4.7581000E-11	-6.5000000E-01	-5.9977700E-10	-3.0304140E-02
4.1516187E+02	-4.8950400E-11	-6.5000000E-01	-8.8838800E-10	-3.0278630E-02
4.1820995E+02	-4.6390900E-11	-6.5000000E-01	-8.6774500E-10	-3.0253220E-02
