Time	GateI	GateV	DrainI	Vref
8.6000979E+01	-6.8941880E-08	-1.0000000E-01	1.6655840E-08	-3.0075100E-01
8.8000821E+01	-6.8146030E-08	-1.0000000E-01	1.6237750E-08	-3.0104370E-01
9.0001028E+01	-2.3807210E-07	-1.5000000E-01	3.3653220E-08	-3.0282470E-01
9.2001079E+01	-1.4774480E-07	-1.5000000E-01	5.4831400E-08	-3.2749370E-01
9.4000775E+01	-1.3345880E-07	-1.5000000E-01	4.6756890E-08	-3.2552770E-01
9.6000741E+01	-1.2803150E-07	-1.5000000E-01	4.3784440E-08	-3.2546100E-01
9.8000565E+01	-1.2453760E-07	-1.5000000E-01	4.1828110E-08	-3.2578130E-01
1.0000046E+02	-1.2186700E-07	-1.5000000E-01	4.0327810E-08	-3.2619690E-01
1.0200051E+02	-1.1962860E-07	-1.5000000E-01	3.9063220E-08	-3.2664210E-01
1.0400071E+02	-1.1760100E-07	-1.5000000E-01	3.7886440E-08	-3.2708910E-01
1.0600061E+02	-1.1579950E-07	-1.5000000E-01	3.6836080E-08	-3.2752880E-01
1.0800096E+02	-1.1404470E-07	-1.5000000E-01	3.5857080E-08	-3.2795630E-01
1.1000103E+02	-1.1243100E-07	-1.5000000E-01	3.4938950E-08	-3.2837510E-01
1.1200051E+02	-1.1093740E-07	-1.5000000E-01	3.4024780E-08	-3.2878110E-01
1.1400060E+02	-1.0951050E-07	-1.5000000E-01	3.3202820E-08	-3.2918000E-01
1.1600107E+02	-1.0812180E-07	-1.5000000E-01	3.2389660E-08	-3.2957150E-01
1.1800100E+02	-1.0675800E-07	-1.5000000E-01	3.1619390E-08	-3.2995840E-01
1.2000075E+02	-2.5514900E-07	-2.0000000E-01	1.1448640E-07	-3.5282060E-01
1.2200071E+02	-2.1122120E-07	-2.0000000E-01	8.1733520E-08	-3.5298900E-01
1.2400038E+02	-2.0148420E-07	-2.0000000E-01	7.5581920E-08	-3.5289710E-01
1.2600112E+02	-1.9536170E-07	-2.0000000E-01	7.1762350E-08	-3.5352120E-01
1.2800051E+02	-1.9067900E-07	-2.0000000E-01	6.8843870E-08	-3.5422300E-01
1.3000058E+02	-1.8653890E-07	-2.0000000E-01	6.6253310E-08	-3.5491390E-01
1.3200112E+02	-1.8292220E-07	-2.0000000E-01	6.3887630E-08	-3.5558220E-01
1.3400057E+02	-1.7952210E-07	-2.0000000E-01	6.1625310E-08	-3.5622740E-01
1.3600057E+02	-1.7631600E-07	-2.0000000E-01	5.9462680E-08	-3.5684920E-01
1.3800056E+02	-1.7327860E-07	-2.0000000E-01	5.7314210E-08	-3.5745000E-01
1.4000045E+02	-1.7043820E-07	-2.0000000E-01	5.5259050E-08	-3.5803800E-01
1.4200062E+02	-1.6768940E-07	-2.0000000E-01	5.3282530E-08	-3.5861070E-01
1.4400059E+02	-1.6516990E-07	-2.0000000E-01	5.1265950E-08	-3.5916590E-01
1.4600065E+02	-1.6268010E-07	-2.0000000E-01	4.9299150E-08	-3.5970620E-01
1.4800078E+02	-1.6032050E-07	-2.0000000E-01	4.7375640E-08	-3.6023120E-01
1.5000054E+02	-3.6037600E-07	-2.5000000E-01	1.5916380E-07	-3.7762220E-01
1.5200064E+02	-3.1178190E-07	-2.5000000E-01	1.1676290E-07	-3.8081830E-01
1.5400033E+02	-2.9625440E-07	-2.5000000E-01	1.0492510E-07	-3.8198880E-01
1.5600086E+02	-2.8572470E-07	-2.5000000E-01	9.6678910E-08	-3.8322730E-01
1.5800072E+02	-2.7889510E-07	-2.5000000E-01	9.0074430E-08	-3.8432840E-01
1.6000053E+02	-2.7242450E-07	-2.5000000E-01	8.3599720E-08	-3.8530770E-01
1.6200082E+02	-2.6666670E-07	-2.5000000E-01	7.7349090E-08	-3.8619830E-01
1.6400067E+02	-2.6137790E-07	-2.5000000E-01	7.1207050E-08	-3.8701460E-01
1.6600073E+02	-2.5639370E-07	-2.5000000E-01	6.5055900E-08	-3.8777120E-01
1.6800087E+02	-2.5193280E-07	-2.5000000E-01	5.8933000E-08	-3.8848150E-01
1.7000087E+02	-2.4776660E-07	-2.5000000E-01	5.2801550E-08	-3.8914960E-01
1.7200104E+02	-2.4383540E-07	-2.5000000E-01	4.6562010E-08	-3.8978380E-01
1.7400049E+02	-2.4013480E-07	-2.5000000E-01	4.0359780E-08	-3.9038370E-01
1.7600066E+02	-2.3653000E-07	-2.5000000E-01	3.4086570E-08	-3.9095200E-01
1.7800026E+02	-2.3330470E-07	-2.5000000E-01	2.7759950E-08	-3.9149730E-01
1.8000101E+02	-4.8956490E-07	-3.0000000E-01	1.4776610E-07	-3.9980230E-01
1.8200123E+02	-4.3883650E-07	-3.0000000E-01	9.5780020E-08	-4.1041180E-01
1.8400019E+02	-4.2175320E-07	-3.0000000E-01	7.1947160E-08	-4.1230290E-01
1.8600071E+02	-4.0848970E-07	-3.0000000E-01	4.8463010E-08	-4.1383240E-01
1.8800050E+02	-3.9775230E-07	-3.0000000E-01	2.5503750E-08	-4.1508840E-01
1.9000035E+02	-3.8796290E-07	-3.0000000E-01	4.6364140E-10	-4.1615750E-01
1.9200087E+02	-3.7850820E-07	-3.0000000E-01	-2.7471930E-08	-4.1703790E-01
1.9400083E+02	-3.7337140E-07	-3.0000000E-01	-4.4624580E-08	-4.1797170E-01
1.9600076E+02	-3.6674120E-07	-3.0000000E-01	-6.8877950E-08	-4.1876350E-01
1.9800050E+02	-3.6034340E-07	-3.0000000E-01	-9.3726000E-08	-4.1950310E-01
2.0000046E+02	-3.5279760E-07	-3.0000000E-01	-1.2650440E-07	-4.2011110E-01
2.0200065E+02	-1.6552020E-07	-3.0000000E-01	-1.4526150E-07	-4.2086540E-01
3.4628058E+02	-3.7647320E-07	-3.5000000E-01	-2.6792980E-06	-4.6098220E-01
3.4738010E+02	-3.5844280E-07	-3.5000000E-01	-2.7194560E-06	-4.6243640E-01
3.4796202E+02	-3.4918220E-07	-3.5000000E-01	-2.7587930E-06	-4.6275320E-01
3.4853051E+02	-3.4293920E-07	-3.5000000E-01	-2.7974130E-06	-4.6318340E-01
3.4910101E+02	-3.3812030E-07	-3.5000000E-01	-2.8353380E-06	-4.6363980E-01
3.4966848E+02	-3.3444310E-07	-3.5000000E-01	-2.8727360E-06	-4.6409290E-01
3.5025174E+02	-3.3052680E-07	-3.5000000E-01	-2.9101630E-06	-4.6453630E-01
3.5082356E+02	-3.2749490E-07	-3.5000000E-01	-2.9471130E-06	-4.6496830E-01
3.5140436E+02	-3.2452080E-07	-3.5000000E-01	-2.9846460E-06	-4.6539760E-01
3.5200306E+02	-3.2188460E-07	-3.5000000E-01	-3.0220890E-06	-4.6580800E-01
3.5256901E+02	-3.1924700E-07	-3.5000000E-01	-3.0582470E-06	-4.6619990E-01
3.5315239E+02	-3.1702480E-07	-3.5000000E-01	-3.0941380E-06	-4.6658530E-01
3.5373008E+02	-3.1446520E-07	-3.5000000E-01	-3.1299440E-06	-4.6695260E-01
3.5429988E+02	-3.1240540E-07	-3.5000000E-01	-3.1653350E-06	-4.6731050E-01
3.5486542E+02	-3.1011710E-07	-3.5000000E-01	-3.2006810E-06	-4.6765980E-01
3.5544764E+02	-3.0828750E-07	-3.5000000E-01	-3.2355010E-06	-4.6800280E-01
3.5601440E+02	-3.0629730E-07	-3.5000000E-01	-3.2708190E-06	-4.6833740E-01
3.5659541E+02	-3.0421120E-07	-3.5000000E-01	-3.3053640E-06	-4.6866620E-01
3.5716125E+02	-3.0246820E-07	-3.5000000E-01	-3.3400140E-06	-4.6898800E-01
3.5774488E+02	-3.0079890E-07	-3.5000000E-01	-3.3746200E-06	-4.6930510E-01
3.5831174E+02	-2.9895410E-07	-3.5000000E-01	-3.4090990E-06	-4.6961410E-01
3.5887841E+02	-2.9731000E-07	-3.5000000E-01	-3.4433260E-06	-4.6991790E-01
3.5946118E+02	-2.9530700E-07	-3.5000000E-01	-3.4771880E-06	-4.7021630E-01
3.6002901E+02	-2.9365610E-07	-3.5000000E-01	-3.5114870E-06	-4.7051040E-01
3.6060946E+02	-2.9222620E-07	-3.5000000E-01	-3.5455970E-06	-4.7080260E-01
3.6119116E+02	-2.9058530E-07	-3.5000000E-01	-3.5798830E-06	-4.7109050E-01
3.6175753E+02	-2.8895640E-07	-3.5000000E-01	-3.6136480E-06	-4.7137240E-01
3.6234195E+02	-2.8746130E-07	-3.5000000E-01	-3.6467890E-06	-4.7165010E-01
3.6291159E+02	-2.8630300E-07	-3.5000000E-01	-3.6808760E-06	-4.7192410E-01
3.6347780E+02	-2.8429840E-07	-3.5000000E-01	-3.7133320E-06	-4.7218490E-01
3.6406351E+02	-2.8292460E-07	-3.5000000E-01	-3.7469920E-06	-4.7245640E-01
3.6462874E+02	-2.8135970E-07	-3.5000000E-01	-3.7802890E-06	-4.7271780E-01
3.6521118E+02	-2.7992640E-07	-3.5000000E-01	-3.8132990E-06	-4.7297690E-01
3.6577817E+02	-2.7879240E-07	-3.5000000E-01	-3.8465080E-06	-4.7323380E-01
3.6634549E+02	-2.7760620E-07	-3.5000000E-01	-3.8788220E-06	-4.7348700E-01
3.6692595E+02	-2.7617640E-07	-3.5000000E-01	-3.9114420E-06	-4.7373740E-01
3.6749080E+02	-2.7474660E-07	-3.5000000E-01	-3.9442100E-06	-4.7398580E-01
3.6806887E+02	-2.7352030E-07	-3.5000000E-01	-3.9766190E-06	-4.7423060E-01
3.6864931E+02	-2.7194350E-07	-3.5000000E-01	-4.0093820E-06	-4.7447430E-01
3.6921207E+02	-2.7081470E-07	-3.5000000E-01	-4.0419530E-06	-4.7471610E-01
3.6979168E+02	-2.6936360E-07	-3.5000000E-01	-4.0741470E-06	-4.7495540E-01
3.7037088E+02	-2.6820240E-07	-3.5000000E-01	-4.1061520E-06	-4.7519190E-01
3.7093424E+02	-2.6696510E-07	-3.5000000E-01	-4.1388260E-06	-4.7542360E-01
3.7151355E+02	-2.6562900E-07	-3.5000000E-01	-4.1705670E-06	-4.7565140E-01
3.7207756E+02	-2.6423740E-07	-3.5000000E-01	-4.2025080E-06	-4.7587590E-01
3.7265717E+02	-2.6332730E-07	-3.5000000E-01	-4.2342250E-06	-4.7610170E-01
3.7323535E+02	-2.6216290E-07	-3.5000000E-01	-4.2661760E-06	-4.7632540E-01
3.7379932E+02	-2.6110770E-07	-3.5000000E-01	-4.2976050E-06	-4.7654560E-01
3.7437769E+02	-2.5959740E-07	-3.5000000E-01	-4.3290190E-06	-4.7676420E-01
3.7495890E+02	-2.5851230E-07	-3.5000000E-01	-4.3605960E-06	-4.7698160E-01
3.7552206E+02	-2.5749570E-07	-3.5000000E-01	-4.3917100E-06	-4.7719750E-01
3.7610018E+02	-1.0499810E-06	-4.0000000E-01	-4.1060560E-06	-4.7750160E-01
3.7668279E+02	-5.8148520E-07	-4.0000000E-01	-4.4797780E-06	-4.8824880E-01
3.7724767E+02	-5.4941210E-07	-4.0000000E-01	-4.6020980E-06	-4.8762970E-01
3.7781922E+02	-5.3415870E-07	-4.0000000E-01	-4.7052780E-06	-4.8835990E-01
3.7839237E+02	-5.2321390E-07	-4.0000000E-01	-4.8024970E-06	-4.8918420E-01
3.7897049E+02	-5.1459250E-07	-4.0000000E-01	-4.8961400E-06	-4.8999040E-01
3.7953387E+02	-5.0719080E-07	-4.0000000E-01	-4.9862270E-06	-4.9075480E-01
3.8011199E+02	-5.0030790E-07	-4.0000000E-01	-5.0759180E-06	-4.9147980E-01
3.8067596E+02	-4.9393290E-07	-4.0000000E-01	-5.1635420E-06	-4.9217080E-01
3.8125530E+02	-4.8861710E-07	-4.0000000E-01	-5.2502610E-06	-4.9282100E-01
3.8182130E+02	-4.8307750E-07	-4.0000000E-01	-5.3362010E-06	-4.9345590E-01
3.8239932E+02	-4.7791470E-07	-4.0000000E-01	-5.4205250E-06	-4.9406250E-01
3.8297745E+02	-4.7322730E-07	-4.0000000E-01	-5.5046720E-06	-4.9464500E-01
3.8354151E+02	-4.6863550E-07	-4.0000000E-01	-5.5881410E-06	-4.9520850E-01
3.8412092E+02	-4.6411870E-07	-4.0000000E-01	-5.6706790E-06	-4.9575230E-01
3.8470066E+02	-4.5978400E-07	-4.0000000E-01	-5.7514990E-06	-4.9627900E-01
3.8526347E+02	-4.5570340E-07	-4.0000000E-01	-5.8325190E-06	-4.9679150E-01
3.8584192E+02	-4.5153740E-07	-4.0000000E-01	-5.9131310E-06	-4.9729170E-01
3.8642194E+02	-4.4764050E-07	-4.0000000E-01	-5.9928620E-06	-4.9777910E-01
3.8699035E+02	-4.4389640E-07	-4.0000000E-01	-6.0727070E-06	-4.9825550E-01
3.8755439E+02	-4.3976550E-07	-4.0000000E-01	-6.1509530E-06	-4.9872150E-01
3.8813276E+02	-4.3587760E-07	-4.0000000E-01	-6.2296940E-06	-4.9918020E-01
3.8871327E+02	-4.3274980E-07	-4.0000000E-01	-6.3075040E-06	-4.9963240E-01
3.8927853E+02	-4.2940490E-07	-4.0000000E-01	-6.3849380E-06	-5.0007130E-01
3.8985666E+02	-4.2617720E-07	-4.0000000E-01	-6.4619910E-06	-5.0050330E-01
3.9042267E+02	-4.2264310E-07	-4.0000000E-01	-6.5378020E-06	-5.0092670E-01
3.9100357E+02	-4.1949220E-07	-4.0000000E-01	-6.6140010E-06	-5.0134430E-01
3.9157200E+02	-4.1653110E-07	-4.0000000E-01	-6.6894890E-06	-5.0175680E-01
3.9215770E+02	-4.1321810E-07	-4.0000000E-01	-6.7645760E-06	-5.0216100E-01
3.9272926E+02	-4.1039630E-07	-4.0000000E-01	-6.8395980E-06	-5.0255980E-01
3.9330449E+02	-4.0745240E-07	-4.0000000E-01	-6.9131980E-06	-5.0295520E-01
3.9387428E+02	-4.0433990E-07	-4.0000000E-01	-6.9874360E-06	-5.0334440E-01
3.9444573E+02	-4.0123490E-07	-4.0000000E-01	-7.0603830E-06	-5.0372920E-01
3.9501585E+02	-3.9849550E-07	-4.0000000E-01	-7.1337660E-06	-5.0410870E-01
3.9558391E+02	-3.9582940E-07	-4.0000000E-01	-7.2058390E-06	-5.0448070E-01
3.9616868E+02	-3.9409850E-07	-4.0000000E-01	-7.2789770E-06	-5.0485410E-01
3.9673698E+02	-3.8811890E-07	-4.0000000E-01	-7.3506820E-06	-5.0521200E-01
3.9730671E+02	-3.8754910E-07	-4.0000000E-01	-7.4226450E-06	-5.0558860E-01
3.9789323E+02	-3.8508160E-07	-4.0000000E-01	-7.4931080E-06	-5.0594130E-01
3.9846431E+02	-3.8236190E-07	-4.0000000E-01	-7.5645550E-06	-5.0629450E-01
3.9903314E+02	-3.7978280E-07	-4.0000000E-01	-7.6354080E-06	-5.0664390E-01
3.9961645E+02	-3.7720700E-07	-4.0000000E-01	-7.7043070E-06	-5.0699320E-01
4.0018516E+02	-3.7483820E-07	-4.0000000E-01	-7.7749850E-06	-5.0733850E-01
4.0076380E+02	-3.7221210E-07	-4.0000000E-01	-7.8429270E-06	-5.0767830E-01
4.0133648E+02	-3.7008510E-07	-4.0000000E-01	-7.9126890E-06	-5.0801410E-01
4.0190551E+02	-3.6752260E-07	-4.0000000E-01	-7.9809560E-06	-5.0834760E-01
4.0247712E+02	-3.6532860E-07	-4.0000000E-01	-8.0491240E-06	-5.0867830E-01
4.0305687E+02	-3.6289730E-07	-4.0000000E-01	-8.1166410E-06	-5.0900720E-01
4.0362003E+02	-3.6061370E-07	-4.0000000E-01	-8.1846400E-06	-5.0933450E-01
4.0419925E+02	-3.5869560E-07	-4.0000000E-01	-8.2518600E-06	-5.0965820E-01
4.0600064E+02	-8.0348550E-07	-4.5000000E-01	-8.1469150E-06	-5.1065050E-01
4.0800084E+02	-6.8257700E-07	-4.5000000E-01	-9.0530690E-06	-5.2308730E-01
4.1000061E+02	-6.4435960E-07	-4.5000000E-01	-9.6344240E-06	-5.2662390E-01
4.1200037E+02	-6.1416840E-07	-4.5000000E-01	-1.0172230E-05	-5.2951070E-01
4.1400099E+02	-5.8304100E-07	-4.5000000E-01	-1.0812660E-05	-5.3197070E-01
4.1600081E+02	-5.6702290E-07	-4.5000000E-01	-1.1175490E-05	-5.3425280E-01
4.1800096E+02	-5.4687010E-07	-4.5000000E-01	-1.1645850E-05	-5.3632410E-01
4.2000106E+02	-5.2828270E-07	-4.5000000E-01	-1.2099580E-05	-5.3825430E-01
4.2200063E+02	-5.1148900E-07	-4.5000000E-01	-1.2538560E-05	-5.4008640E-01
4.2400031E+02	-4.9563110E-07	-4.5000000E-01	-1.2963870E-05	-5.4183150E-01
4.2600092E+02	-4.8081650E-07	-4.5000000E-01	-1.3373920E-05	-5.4350030E-01
4.2800092E+02	-4.6693910E-07	-4.5000000E-01	-1.3771280E-05	-5.4510110E-01
4.3000103E+02	-4.5381200E-07	-4.5000000E-01	-1.4155380E-05	-5.4664200E-01
4.3200061E+02	-4.4156360E-07	-4.5000000E-01	-1.4527460E-05	-5.4812720E-01
4.3400112E+02	-4.2992890E-07	-4.5000000E-01	-1.4888210E-05	-5.4956690E-01
4.3600044E+02	-9.2053990E-07	-5.0000000E-01	-1.4949100E-05	-5.5095360E-01
4.3800038E+02	-7.8284470E-07	-5.0000000E-01	-1.6075830E-05	-5.6368880E-01
4.4000056E+02	-7.3557730E-07	-5.0000000E-01	-1.6863030E-05	-5.6772100E-01
4.4200087E+02	-6.9782250E-07	-5.0000000E-01	-1.7577780E-05	-5.7099500E-01
4.4400068E+02	-6.6651880E-07	-5.0000000E-01	-1.8241120E-05	-5.7383110E-01
4.4600080E+02	-6.3868120E-07	-5.0000000E-01	-1.8864690E-05	-5.7639230E-01
4.4800069E+02	-6.1375100E-07	-5.0000000E-01	-1.9454900E-05	-5.7876070E-01
4.5000019E+02	-5.9095730E-07	-5.0000000E-01	-2.0013840E-05	-5.8097250E-01
4.5200072E+02	-5.7015430E-07	-5.0000000E-01	-2.0545110E-05	-5.8305210E-01
4.5400059E+02	-5.5080390E-07	-5.0000000E-01	-2.1048120E-05	-5.8502620E-01
4.5600072E+02	-5.3289450E-07	-5.0000000E-01	-2.1528170E-05	-5.8690830E-01
4.5800085E+02	-5.1633110E-07	-5.0000000E-01	-2.1986490E-05	-5.8870690E-01
4.6000062E+02	-5.0101790E-07	-5.0000000E-01	-2.2422450E-05	-5.9043070E-01
4.6200044E+02	-4.8644440E-07	-5.0000000E-01	-2.2841880E-05	-5.9208510E-01
4.6400079E+02	-4.7249260E-07	-5.0000000E-01	-2.3239530E-05	-5.9367860E-01
4.6600048E+02	-1.0496600E-06	-5.5000000E-01	-2.3341930E-05	-5.9521190E-01
4.6800073E+02	-8.4193450E-07	-5.5000000E-01	-2.4518850E-05	-6.0773730E-01
4.7000053E+02	-7.8964860E-07	-5.5000000E-01	-2.5349760E-05	-6.1199490E-01
4.7200086E+02	-7.4852410E-07	-5.5000000E-01	-2.6088690E-05	-6.1546780E-01
4.7400087E+02	-7.1363840E-07	-5.5000000E-01	-2.6769310E-05	-6.1850090E-01
4.7600076E+02	-6.8279970E-07	-5.5000000E-01	-2.7396070E-05	-6.2124820E-01
4.7800037E+02	-6.5502130E-07	-5.5000000E-01	-2.7981900E-05	-6.2378030E-01
4.8000068E+02	-6.3015370E-07	-5.5000000E-01	-2.8530910E-05	-6.2614440E-01
4.8200074E+02	-6.0746750E-07	-5.5000000E-01	-2.9044170E-05	-6.2836810E-01
4.8400084E+02	-5.8646500E-07	-5.5000000E-01	-2.9528990E-05	-6.3046910E-01
4.8600082E+02	-5.6672500E-07	-5.5000000E-01	-2.9989450E-05	-6.3246210E-01
4.8800046E+02	-5.4863690E-07	-5.5000000E-01	-3.0419210E-05	-6.3435990E-01
4.9000060E+02	-5.3225890E-07	-5.5000000E-01	-3.0830110E-05	-6.3617350E-01
4.9200053E+02	-5.1616340E-07	-5.5000000E-01	-3.1215670E-05	-6.3790860E-01
4.9400074E+02	-5.0196700E-07	-5.5000000E-01	-3.1583110E-05	-6.3957230E-01
4.9600076E+02	-1.1009440E-06	-6.0000000E-01	-3.1659680E-05	-6.4116940E-01
4.9800102E+02	-8.8459770E-07	-6.0000000E-01	-3.2743520E-05	-6.5327660E-01
5.0000053E+02	-8.3015750E-07	-6.0000000E-01	-3.3499880E-05	-6.5760940E-01
5.0200079E+02	-7.8720620E-07	-6.0000000E-01	-3.4167740E-05	-6.6115240E-01
5.0400085E+02	-7.5105700E-07	-6.0000000E-01	-3.4770270E-05	-6.6425120E-01
5.0600074E+02	-7.1855330E-07	-6.0000000E-01	-3.5323230E-05	-6.6704960E-01
5.0800064E+02	-6.8994240E-07	-6.0000000E-01	-3.5837770E-05	-6.6962430E-01
5.1000059E+02	-6.6413970E-07	-6.0000000E-01	-3.6310710E-05	-6.7201800E-01
5.1200049E+02	-6.4047280E-07	-6.0000000E-01	-3.6753850E-05	-6.7425860E-01
5.1400064E+02	-6.1877270E-07	-6.0000000E-01	-3.7166740E-05	-6.7636170E-01
5.1600067E+02	-5.9877830E-07	-6.0000000E-01	-3.7551560E-05	-6.7834700E-01
5.1800042E+02	-5.8076130E-07	-6.0000000E-01	-3.7911480E-05	-6.8022070E-01
5.2000087E+02	-5.6347520E-07	-6.0000000E-01	-3.8249830E-05	-6.8198850E-01
5.2200086E+02	-5.4783430E-07	-6.0000000E-01	-3.8569650E-05	-6.8369100E-01
5.2400060E+02	-5.3282570E-07	-6.0000000E-01	-3.8870880E-05	-6.8530850E-01
5.2600063E+02	-1.1572220E-06	-6.5000000E-01	-3.8886560E-05	-6.8684640E-01
5.2800083E+02	-9.3448310E-07	-6.5000000E-01	-3.9796810E-05	-6.9846710E-01
5.3000063E+02	-8.7911170E-07	-6.5000000E-01	-4.0434720E-05	-7.0276000E-01
5.3200091E+02	-8.3466340E-07	-6.5000000E-01	-4.0985300E-05	-7.0622990E-01
5.3400026E+02	-7.9746020E-07	-6.5000000E-01	-4.1477240E-05	-7.0926890E-01
5.3600083E+02	-7.6490450E-07	-6.5000000E-01	-4.1922700E-05	-7.1200300E-01
5.3800096E+02	-7.3627930E-07	-6.5000000E-01	-4.2332820E-05	-7.1448730E-01
5.4000106E+02	-7.1135370E-07	-6.5000000E-01	-4.2707960E-05	-7.1677230E-01
5.4200028E+02	-6.8698280E-07	-6.5000000E-01	-4.3050550E-05	-7.1890010E-01
5.4400051E+02	-6.6579340E-07	-6.5000000E-01	-4.3371350E-05	-7.2087940E-01
5.4600072E+02	-6.4591200E-07	-6.5000000E-01	-4.3667870E-05	-7.2274900E-01
5.4800099E+02	-6.2805800E-07	-6.5000000E-01	-4.3941830E-05	-7.2449790E-01
5.5000069E+02	-6.1137470E-07	-6.5000000E-01	-4.4198770E-05	-7.2614340E-01
5.5200062E+02	-5.9586640E-07	-6.5000000E-01	-4.4440710E-05	-7.2769350E-01
5.5400047E+02	-5.8143700E-07	-6.5000000E-01	-4.4662020E-05	-7.2915560E-01
5.5600004E+02	-1.2460080E-06	-7.0000000E-01	-4.4625940E-05	-7.3054000E-01
5.5800065E+02	-1.0182610E-06	-7.0000000E-01	-4.5331480E-05	-7.4176510E-01
5.6000056E+02	-9.5723640E-07	-7.0000000E-01	-4.5834440E-05	-7.4598040E-01
5.6200036E+02	-9.1262600E-07	-7.0000000E-01	-4.6268790E-05	-7.4935840E-01
5.6400056E+02	-8.7549610E-07	-7.0000000E-01	-4.6646340E-05	-7.5226030E-01
5.6600037E+02	-8.4285280E-07	-7.0000000E-01	-4.6981230E-05	-7.5482790E-01
5.6800084E+02	-8.1436090E-07	-7.0000000E-01	-4.7284240E-05	-7.5713600E-01
5.7000078E+02	-7.8892610E-07	-7.0000000E-01	-4.7559190E-05	-7.5922940E-01
