Time	GateI	GateV	DrainI	Vref
1.1400154E+02	-1.3320830E-07	-1.5000000E-01	3.9551540E-08	-3.3418670E-01
1.1600128E+02	-1.3794890E-07	-1.5000000E-01	4.6914620E-08	-3.3468910E-01
1.1800139E+02	-1.2977830E-07	-1.5000000E-01	3.7419750E-08	-3.3539310E-01
1.2000164E+02	-3.2418980E-07	-2.0000000E-01	1.4362900E-07	-3.6325240E-01
1.2200132E+02	-2.7127250E-07	-2.0000000E-01	1.0185410E-07	-3.5517210E-01
1.2400137E+02	-2.5465420E-07	-2.0000000E-01	9.1265320E-08	-3.5554410E-01
1.2600147E+02	-2.4678320E-07	-2.0000000E-01	8.5707730E-08	-3.5647130E-01
1.2800143E+02	-2.3976580E-07	-2.0000000E-01	8.0685420E-08	-3.5742120E-01
1.3000132E+02	-2.3369250E-07	-2.0000000E-01	7.6172720E-08	-3.5832710E-01
1.3200133E+02	-2.2813350E-07	-2.0000000E-01	7.1892500E-08	-3.5919260E-01
1.3400141E+02	-2.2311930E-07	-2.0000000E-01	6.7787170E-08	-3.6001410E-01
1.3600154E+02	-2.1860060E-07	-2.0000000E-01	6.3829080E-08	-3.6079470E-01
1.3800135E+02	-2.1442130E-07	-2.0000000E-01	5.9837030E-08	-3.6154200E-01
1.4000147E+02	-2.1028230E-07	-2.0000000E-01	5.6201200E-08	-3.6225270E-01
1.4200165E+02	-2.0651000E-07	-2.0000000E-01	5.2390860E-08	-3.6293640E-01
1.4400125E+02	-2.0301880E-07	-2.0000000E-01	4.8666760E-08	-3.6359690E-01
1.4600141E+02	-1.9965990E-07	-2.0000000E-01	4.5009660E-08	-3.6422230E-01
1.4800132E+02	-1.9632240E-07	-2.0000000E-01	4.1409940E-08	-3.6483050E-01
1.5000153E+02	-4.4386580E-07	-2.5000000E-01	1.6615830E-07	-3.8412420E-01
1.5200146E+02	-3.9140970E-07	-2.5000000E-01	1.1774170E-07	-3.8287400E-01
1.5400171E+02	-3.7034800E-07	-2.5000000E-01	9.7789100E-08	-3.8427120E-01
1.5600176E+02	-3.5915560E-07	-2.5000000E-01	8.4214120E-08	-3.8564050E-01
1.5800149E+02	-3.4909380E-07	-2.5000000E-01	7.0760890E-08	-3.8685010E-01
1.6000136E+02	-3.4010090E-07	-2.5000000E-01	5.7556310E-08	-3.8792800E-01
1.6200144E+02	-3.3222640E-07	-2.5000000E-01	4.4547070E-08	-3.8890560E-01
1.6400122E+02	-3.2505950E-07	-2.5000000E-01	3.1660140E-08	-3.8980860E-01
1.6600136E+02	-3.1816140E-07	-2.5000000E-01	1.8505500E-08	-3.9065110E-01
1.6800182E+02	-3.1162050E-07	-2.5000000E-01	4.3137850E-09	-3.9145240E-01
1.7000145E+02	-3.0636780E-07	-2.5000000E-01	-7.5407120E-09	-3.9221810E-01
1.7200165E+02	-2.9897230E-07	-2.5000000E-01	-2.5433880E-08	-3.9282700E-01
1.7400172E+02	-2.9549980E-07	-2.5000000E-01	-3.4558630E-08	-3.9366000E-01
1.7600125E+02	-2.9050160E-07	-2.5000000E-01	-4.7870820E-08	-3.9434330E-01
1.7800160E+02	-2.8566950E-07	-2.5000000E-01	-6.1561640E-08	-3.9500290E-01
1.8000160E+02	-5.9980300E-07	-3.0000000E-01	4.6540940E-08	-4.0333980E-01
1.8200136E+02	-5.4245580E-07	-3.0000000E-01	-2.2225530E-08	-4.1197280E-01
1.8400164E+02	-5.2019510E-07	-3.0000000E-01	-6.7448040E-08	-4.1402200E-01
1.8600151E+02	-4.9718000E-07	-3.0000000E-01	-1.2934770E-07	-4.1572680E-01
1.8800158E+02	-4.8606430E-07	-3.0000000E-01	-1.6521180E-07	-4.1722880E-01
1.9000165E+02	-4.7239440E-07	-3.0000000E-01	-2.1381790E-07	-4.1854650E-01
1.9200129E+02	-4.6019960E-07	-3.0000000E-01	-2.6279290E-07	-4.1975370E-01
1.9400125E+02	-4.4885520E-07	-3.0000000E-01	-3.1260450E-07	-4.2088010E-01
1.9600110E+02	-4.3815240E-07	-3.0000000E-01	-3.6316440E-07	-4.2194590E-01
1.9800144E+02	-4.2837170E-07	-3.0000000E-01	-4.1381640E-07	-4.2296130E-01
2.0000159E+02	-4.1895930E-07	-3.0000000E-01	-4.6578610E-07	-4.2395400E-01
2.0200166E+02	-4.1012440E-07	-3.0000000E-01	-5.1809740E-07	-4.2490100E-01
2.0400158E+02	-4.0186210E-07	-3.0000000E-01	-5.7045200E-07	-4.2582130E-01
2.0600175E+02	-3.9346090E-07	-3.0000000E-01	-6.2382610E-07	-4.2670700E-01
2.0800163E+02	-3.8585190E-07	-3.0000000E-01	-6.7744070E-07	-4.2757950E-01
2.1000131E+02	-8.2336230E-07	-3.5000000E-01	-4.6358040E-07	-4.3189850E-01
2.1200147E+02	-7.0939020E-07	-3.5000000E-01	-7.9112480E-07	-4.4381670E-01
2.1400150E+02	-6.7418930E-07	-3.5000000E-01	-9.5862810E-07	-4.4661080E-01
2.1600150E+02	-6.4034480E-07	-3.5000000E-01	-1.1598620E-06	-4.4877680E-01
2.1800138E+02	-6.2375180E-07	-3.5000000E-01	-1.2781140E-06	-4.5083010E-01
2.2000170E+02	-6.0323670E-07	-3.5000000E-01	-1.4355820E-06	-4.5256090E-01
2.2200169E+02	-5.8407730E-07	-3.5000000E-01	-1.5928340E-06	-4.5414710E-01
2.2400136E+02	-5.6659230E-07	-3.5000000E-01	-1.7509340E-06	-4.5564230E-01
2.2600143E+02	-5.5060300E-07	-3.5000000E-01	-1.9091880E-06	-4.5707410E-01
2.2800150E+02	-5.3486140E-07	-3.5000000E-01	-2.0683400E-06	-4.5846320E-01
2.3000161E+02	-5.2024060E-07	-3.5000000E-01	-2.2283930E-06	-4.5981160E-01
2.3200139E+02	-5.0666880E-07	-3.5000000E-01	-2.3884120E-06	-4.6112430E-01
2.3400124E+02	-4.9323610E-07	-3.5000000E-01	-2.5492560E-06	-4.6240620E-01
2.3600136E+02	-4.8081600E-07	-3.5000000E-01	-2.7099860E-06	-4.6366100E-01
2.3800125E+02	-4.6879300E-07	-3.5000000E-01	-2.8705390E-06	-4.6488870E-01
2.4000168E+02	-9.5633480E-07	-4.0000000E-01	-2.8138310E-06	-4.6818130E-01
2.4200140E+02	-8.3486830E-07	-4.0000000E-01	-3.3801480E-06	-4.8070660E-01
2.4400145E+02	-7.8672370E-07	-4.0000000E-01	-3.7989020E-06	-4.8426590E-01
2.4600144E+02	-7.4821430E-07	-4.0000000E-01	-4.1965830E-06	-4.8715940E-01
2.4800170E+02	-7.1598890E-07	-4.0000000E-01	-4.5818760E-06	-4.8967100E-01
2.5000146E+02	-6.8684620E-07	-4.0000000E-01	-4.9589400E-06	-4.9195580E-01
2.5200160E+02	-6.6082680E-07	-4.0000000E-01	-5.3302040E-06	-4.9408240E-01
2.5400167E+02	-6.3716650E-07	-4.0000000E-01	-5.6943360E-06	-4.9608800E-01
2.5600130E+02	-6.1460480E-07	-4.0000000E-01	-6.0528660E-06	-4.9799950E-01
2.5800179E+02	-5.9413410E-07	-4.0000000E-01	-6.4059030E-06	-4.9981770E-01
2.6000134E+02	-5.7493910E-07	-4.0000000E-01	-6.7515380E-06	-5.0158470E-01
2.6200176E+02	-5.5632640E-07	-4.0000000E-01	-7.0929650E-06	-5.0329270E-01
2.6400163E+02	-5.3970720E-07	-4.0000000E-01	-7.4274470E-06	-5.0493700E-01
2.6600163E+02	-5.2376990E-07	-4.0000000E-01	-7.7531220E-06	-5.0651960E-01
2.6800148E+02	-5.0822660E-07	-4.0000000E-01	-8.0740030E-06	-5.0805150E-01
2.7000141E+02	-1.0733650E-06	-4.5000000E-01	-8.1988900E-06	-5.1089190E-01
2.7200137E+02	-8.8728860E-07	-4.5000000E-01	-9.1137070E-06	-5.2346940E-01
2.7400180E+02	-8.3179740E-07	-4.5000000E-01	-9.8306450E-06	-5.2754340E-01
2.7600146E+02	-7.7765500E-07	-4.5000000E-01	-1.0652650E-05	-5.3086570E-01
2.7800170E+02	-7.5034880E-07	-4.5000000E-01	-1.1115160E-05	-5.3376790E-01
2.8000150E+02	-7.1718720E-07	-4.5000000E-01	-1.1708380E-05	-5.3639850E-01
2.8200143E+02	-6.8779320E-07	-4.5000000E-01	-1.2276210E-05	-5.3884750E-01
2.8400146E+02	-6.6057760E-07	-4.5000000E-01	-1.2820850E-05	-5.4114630E-01
2.8600136E+02	-6.3586210E-07	-4.5000000E-01	-1.3345450E-05	-5.4333160E-01
2.8800165E+02	-6.1300090E-07	-4.5000000E-01	-1.3847630E-05	-5.4541240E-01
2.9000170E+02	-5.9168870E-07	-4.5000000E-01	-1.4333410E-05	-5.4740520E-01
2.9200168E+02	-5.7177340E-07	-4.5000000E-01	-1.4799360E-05	-5.4931650E-01
2.9400153E+02	-5.5310190E-07	-4.5000000E-01	-1.5247580E-05	-5.5115570E-01
2.9600126E+02	-5.3532520E-07	-4.5000000E-01	-1.5679520E-05	-5.5293000E-01
2.9800162E+02	-5.1940460E-07	-4.5000000E-01	-1.6096280E-05	-5.5464090E-01
3.0000140E+02	-1.0916460E-06	-5.0000000E-01	-1.6316350E-05	-5.5719960E-01
3.0200127E+02	-8.9938710E-07	-5.0000000E-01	-1.7434250E-05	-5.6953040E-01
3.0400126E+02	-8.4197250E-07	-5.0000000E-01	-1.8291610E-05	-5.7382160E-01
3.0600146E+02	-7.9542220E-07	-5.0000000E-01	-1.9060690E-05	-5.7735610E-01
3.0800144E+02	-7.5684580E-07	-5.0000000E-01	-1.9776680E-05	-5.8045600E-01
3.1000138E+02	-7.2285610E-07	-5.0000000E-01	-2.0440890E-05	-5.8327110E-01
3.1200131E+02	-6.9152710E-07	-5.0000000E-01	-2.1065250E-05	-5.8588020E-01
3.1400189E+02	-6.6406220E-07	-5.0000000E-01	-2.1656580E-05	-5.8832710E-01
3.1600128E+02	-6.3896240E-07	-5.0000000E-01	-2.2209370E-05	-5.9062950E-01
3.1800163E+02	-6.1545510E-07	-5.0000000E-01	-2.2734260E-05	-5.9281510E-01
3.2000149E+02	-5.9385150E-07	-5.0000000E-01	-2.3235670E-05	-5.9489330E-01
3.2200149E+02	-5.7394340E-07	-5.0000000E-01	-2.3708960E-05	-5.9687850E-01
3.2400128E+02	-5.5515680E-07	-5.0000000E-01	-2.4158310E-05	-5.9877620E-01
3.2600172E+02	-5.3802020E-07	-5.0000000E-01	-2.4589140E-05	-6.0059540E-01
3.2800152E+02	-5.2193080E-07	-5.0000000E-01	-2.4994010E-05	-6.0233910E-01
3.3000125E+02	-1.0977890E-06	-5.5000000E-01	-2.5198800E-05	-6.0464190E-01
3.3200163E+02	-9.0356470E-07	-5.5000000E-01	-2.6304520E-05	-6.1658380E-01
3.3400154E+02	-8.4647660E-07	-5.5000000E-01	-2.7123050E-05	-6.2088180E-01
3.3600165E+02	-8.0016180E-07	-5.5000000E-01	-2.7851940E-05	-6.2443770E-01
3.3800169E+02	-7.6203970E-07	-5.5000000E-01	-2.8515660E-05	-6.2756680E-01
3.4000179E+02	-7.2826310E-07	-5.5000000E-01	-2.9123840E-05	-6.3040290E-01
3.4200166E+02	-6.9791930E-07	-5.5000000E-01	-2.9694200E-05	-6.3302270E-01
3.4400168E+02	-6.7074320E-07	-5.5000000E-01	-3.0223580E-05	-6.3547300E-01
3.4600119E+02	-6.4584510E-07	-5.5000000E-01	-3.0716400E-05	-6.3776870E-01
3.4800122E+02	-6.2321300E-07	-5.5000000E-01	-3.1181980E-05	-6.3993230E-01
3.5000144E+02	-6.0234920E-07	-5.5000000E-01	-3.1619230E-05	-6.4198420E-01
3.5200137E+02	-5.8236630E-07	-5.5000000E-01	-3.2027820E-05	-6.4393300E-01
3.5400129E+02	-5.6456760E-07	-5.5000000E-01	-3.2421200E-05	-6.4578870E-01
3.5600163E+02	-5.4792770E-07	-5.5000000E-01	-3.2785520E-05	-6.4755910E-01
3.5800176E+02	-5.3216540E-07	-5.5000000E-01	-3.3132570E-05	-6.4924990E-01
3.6000162E+02	-1.1189190E-06	-6.0000000E-01	-3.3270680E-05	-6.5127540E-01
3.6200174E+02	-9.2357160E-07	-6.0000000E-01	-3.4237050E-05	-6.6283810E-01
3.6400138E+02	-8.6656720E-07	-6.0000000E-01	-3.4950950E-05	-6.6707050E-01
3.6600146E+02	-8.2196480E-07	-6.0000000E-01	-3.5575990E-05	-6.7057720E-01
3.6800177E+02	-7.8363800E-07	-6.0000000E-01	-3.6131940E-05	-6.7365610E-01
3.7000135E+02	-7.5035210E-07	-6.0000000E-01	-3.6649090E-05	-6.7643570E-01
3.7200175E+02	-7.2098740E-07	-6.0000000E-01	-3.7120010E-05	-6.7900690E-01
3.7400143E+02	-6.9406170E-07	-6.0000000E-01	-3.7555030E-05	-6.8138130E-01
3.7600159E+02	-6.6943320E-07	-6.0000000E-01	-3.7966360E-05	-6.8360880E-01
3.7800145E+02	-6.4721160E-07	-6.0000000E-01	-3.8343280E-05	-6.8569720E-01
3.8000137E+02	-6.2687790E-07	-6.0000000E-01	-3.8696230E-05	-6.8766970E-01
3.8200134E+02	-6.0802580E-07	-6.0000000E-01	-3.9032070E-05	-6.8953270E-01
3.8400140E+02	-5.9071500E-07	-6.0000000E-01	-3.9337770E-05	-6.9129500E-01
3.8600162E+02	-5.7427040E-07	-6.0000000E-01	-3.9631540E-05	-6.9296830E-01
3.8800128E+02	-5.5936040E-07	-6.0000000E-01	-3.9909290E-05	-6.9456130E-01
3.9000125E+02	-1.1727710E-06	-6.5000000E-01	-3.9966550E-05	-6.9631790E-01
3.9200162E+02	-9.7073830E-07	-6.5000000E-01	-4.0769660E-05	-7.0760440E-01
3.9400130E+02	-9.1291210E-07	-6.5000000E-01	-4.1358410E-05	-7.1178800E-01
3.9600150E+02	-8.6708930E-07	-6.5000000E-01	-4.1861940E-05	-7.1522140E-01
3.9800150E+02	-8.2875730E-07	-6.5000000E-01	-4.2318410E-05	-7.1822320E-01
4.0000151E+02	-7.9605880E-07	-6.5000000E-01	-4.2731560E-05	-7.2092160E-01
4.0200146E+02	-7.6645610E-07	-6.5000000E-01	-4.3100720E-05	-7.2338740E-01
4.0400133E+02	-7.3941490E-07	-6.5000000E-01	-4.3448350E-05	-7.2566110E-01
4.0600121E+02	-7.1554850E-07	-6.5000000E-01	-4.3763340E-05	-7.2776920E-01
4.0800160E+02	-6.9384880E-07	-6.5000000E-01	-4.4052450E-05	-7.2973780E-01
4.1000154E+02	-6.7334340E-07	-6.5000000E-01	-4.4326220E-05	-7.3158040E-01
4.1200130E+02	-6.5501130E-07	-6.5000000E-01	-4.4576260E-05	-7.3331010E-01
4.1400128E+02	-6.3807450E-07	-6.5000000E-01	-4.4809160E-05	-7.3494180E-01
4.1600128E+02	-6.2235700E-07	-6.5000000E-01	-4.5034850E-05	-7.3648390E-01
4.1800140E+02	-6.0790760E-07	-6.5000000E-01	-4.5234730E-05	-7.3794230E-01
4.2000131E+02	-1.2661030E-06	-7.0000000E-01	-4.5239460E-05	-7.3943370E-01
4.2200159E+02	-1.0551680E-06	-7.0000000E-01	-4.5855480E-05	-7.5048320E-01
4.2400160E+02	-9.9219150E-07	-7.0000000E-01	-4.6313000E-05	-7.5461230E-01
4.2600126E+02	-9.4545230E-07	-7.0000000E-01	-4.6720170E-05	-7.5795250E-01
4.2800135E+02	-9.0678080E-07	-7.0000000E-01	-4.7061730E-05	-7.6082280E-01
4.3000133E+02	-8.7358510E-07	-7.0000000E-01	-4.7369230E-05	-7.6336570E-01
4.3200156E+02	-8.4344500E-07	-7.0000000E-01	-4.7653280E-05	-7.6565250E-01
4.3400133E+02	-8.1757660E-07	-7.0000000E-01	-4.7899870E-05	-7.6773620E-01
4.3600200E+02	-7.9403620E-07	-7.0000000E-01	-4.8128230E-05	-7.6964770E-01
4.3800163E+02	-7.7230490E-07	-7.0000000E-01	-4.8339000E-05	-7.7140300E-01
4.4000194E+02	-7.5353780E-07	-7.0000000E-01	-4.8526940E-05	-7.7300710E-01
4.4200162E+02	-7.3533290E-07	-7.0000000E-01	-4.8698830E-05	-7.7452280E-01
4.4400148E+02	-7.1913930E-07	-7.0000000E-01	-4.8865360E-05	-7.7592420E-01
4.4600152E+02	-7.0414910E-07	-7.0000000E-01	-4.9010800E-05	-7.7723040E-01
4.4800145E+02	-6.9016220E-07	-7.0000000E-01	-4.9143960E-05	-7.7845270E-01
4.5000136E+02	-1.4203450E-06	-7.5000000E-01	-4.9116920E-05	-7.7962280E-01
4.5200154E+02	-1.1930110E-06	-7.5000000E-01	-4.9526410E-05	-7.9048630E-01
4.5400144E+02	-1.1269210E-06	-7.5000000E-01	-4.9886740E-05	-7.9449160E-01
4.5600141E+02	-1.0800870E-06	-7.5000000E-01	-5.0188930E-05	-7.9763730E-01
4.5800155E+02	-1.0403630E-06	-7.5000000E-01	-5.0432520E-05	-8.0021050E-01
4.6000136E+02	-1.0065940E-06	-7.5000000E-01	-5.0660930E-05	-8.0251950E-01
4.6200168E+02	-9.8028870E-07	-7.5000000E-01	-5.0849910E-05	-8.0453390E-01
4.6400167E+02	-9.5191130E-07	-7.5000000E-01	-5.1022090E-05	-8.0631710E-01
4.6600167E+02	-9.2900820E-07	-7.5000000E-01	-5.1176210E-05	-8.0790940E-01
4.6800168E+02	-9.0956000E-07	-7.5000000E-01	-5.1314740E-05	-8.0933940E-01
4.7000193E+02	-8.9093320E-07	-7.5000000E-01	-5.1434060E-05	-8.1065640E-01
4.7200145E+02	-8.7401490E-07	-7.5000000E-01	-5.1551650E-05	-8.1185860E-01
4.7400205E+02	-8.5915600E-07	-7.5000000E-01	-5.1648930E-05	-8.1295080E-01
4.7600151E+02	-8.4467000E-07	-7.5000000E-01	-5.1744320E-05	-8.1396430E-01
4.7800178E+02	-8.3735900E-07	-7.5000000E-01	-5.1839990E-05	-8.1489800E-01
4.8000154E+02	-8.2165070E-07	-7.5000000E-01	-5.1899890E-05	-8.1543060E-01
4.8200171E+02	-8.1130570E-07	-7.5000000E-01	-5.1978760E-05	-8.1620410E-01
4.8400149E+02	-8.0126130E-07	-7.5000000E-01	-5.2047130E-05	-8.1710140E-01
4.8600133E+02	-7.9172310E-07	-7.5000000E-01	-5.2103020E-05	-8.1784230E-01
4.8800144E+02	-7.8307780E-07	-7.5000000E-01	-5.2165230E-05	-8.1849920E-01
4.9000138E+02	-7.7388520E-07	-7.5000000E-01	-5.2222340E-05	-8.1909890E-01
4.9200153E+02	-7.6717040E-07	-7.5000000E-01	-5.2263880E-05	-8.1968380E-01
4.9400150E+02	-7.5945850E-07	-7.5000000E-01	-5.2318400E-05	-8.2018130E-01
4.9600161E+02	-7.5446930E-07	-7.5000000E-01	-5.2362520E-05	-8.2048330E-01
4.9800130E+02	-7.4914560E-07	-7.5000000E-01	-5.2391250E-05	-8.2088880E-01
5.0000167E+02	-7.4252370E-07	-7.5000000E-01	-5.2437840E-05	-8.2131370E-01
5.0200155E+02	-7.3720780E-07	-7.5000000E-01	-5.2466770E-05	-8.2175290E-01
5.0400129E+02	-7.2935500E-07	-7.5000000E-01	-5.2500500E-05	-8.2215160E-01
5.0600139E+02	-7.2452530E-07	-7.5000000E-01	-5.2539050E-05	-8.2255140E-01
5.0800176E+02	-7.1976260E-07	-7.5000000E-01	-5.2568240E-05	-8.2293220E-01
5.1000141E+02	-1.5928190E-07	-7.0000000E-01	-5.2946150E-05	-8.2330250E-01
5.1200113E+02	-3.8686680E-07	-7.0000000E-01	-5.2560310E-05	-8.1702220E-01
5.1400166E+02	-3.9859200E-07	-7.0000000E-01	-5.2470390E-05	-8.1544760E-01
5.1600158E+02	-4.0591290E-07	-7.0000000E-01	-5.2401610E-05	-8.1413190E-01
5.1800169E+02	-4.0843140E-07	-7.0000000E-01	-5.2341700E-05	-8.1314890E-01
5.2000128E+02	-4.1167520E-07	-7.0000000E-01	-5.2285460E-05	-8.1229630E-01
5.2200113E+02	-4.1340860E-07	-7.0000000E-01	-5.2244160E-05	-8.1153810E-01
5.2400157E+02	-4.1604610E-07	-7.0000000E-01	-5.2206110E-05	-8.1085610E-01
5.2600149E+02	-4.1826680E-07	-7.0000000E-01	-5.2166760E-05	-8.1022110E-01
5.2800146E+02	-4.1872700E-07	-7.0000000E-01	-5.2140310E-05	-8.0970830E-01
5.3000141E+02	-4.2036090E-07	-7.0000000E-01	-5.2111550E-05	-8.0923690E-01
5.3200131E+02	-4.2099490E-07	-7.0000000E-01	-5.2082670E-05	-8.0879030E-01
5.3400142E+02	-4.2205940E-07	-7.0000000E-01	-5.2064150E-05	-8.0838650E-01
5.3600168E+02	-4.2329410E-07	-7.0000000E-01	-5.2040970E-05	-8.0802670E-01
5.3800148E+02	-4.2341980E-07	-7.0000000E-01	-5.2021420E-05	-8.0771710E-01
5.4000153E+02	1.0166420E-07	-6.5000000E-01	-5.2686710E-05	-8.0743350E-01
5.4200178E+02	-2.1598470E-07	-6.5000000E-01	-5.1899830E-05	-8.0192240E-01
5.4400152E+02	-2.2725740E-07	-6.5000000E-01	-5.1802800E-05	-8.0053140E-01
5.4600141E+02	-2.3295920E-07	-6.5000000E-01	-5.1723210E-05	-7.9923190E-01
5.4800132E+02	-2.3709060E-07	-6.5000000E-01	-5.1648500E-05	-7.9803720E-01
5.5000113E+02	-2.4010400E-07	-6.5000000E-01	-5.1578430E-05	-7.9694510E-01
5.5200118E+02	-2.4320330E-07	-6.5000000E-01	-5.1513540E-05	-7.9593660E-01
5.5400157E+02	-2.4509380E-07	-6.5000000E-01	-5.1448510E-05	-7.9500470E-01
5.5600155E+02	-2.4739270E-07	-6.5000000E-01	-5.1395170E-05	-7.9414060E-01
5.5800171E+02	-2.4941690E-07	-6.5000000E-01	-5.1342960E-05	-7.9333730E-01
5.6000159E+02	-2.5122080E-07	-6.5000000E-01	-5.1286360E-05	-7.9258630E-01
5.6200170E+02	-2.5256030E-07	-6.5000000E-01	-5.1242010E-05	-7.9188520E-01
5.6400162E+02	-2.5406440E-07	-6.5000000E-01	-5.1199950E-05	-7.9122960E-01
5.6600135E+02	-2.5560380E-07	-6.5000000E-01	-5.1154780E-05	-7.9061160E-01
5.6800125E+02	-2.5685110E-07	-6.5000000E-01	-5.1117090E-05	-7.9003030E-01
5.7000148E+02	3.4183880E-07	-6.0000000E-01	-5.1679480E-05	-7.8947930E-01
