Time	GateI	GateV	DrainI	Vref
2.9000189E+02	-5.2608130E-07	-4.5000000E-01	4.7076610E-07	-5.5586720E-01
2.9200210E+02	-5.0865390E-07	-4.5000000E-01	4.5332810E-07	-5.5772030E-01
2.9400203E+02	-4.9237710E-07	-4.5000000E-01	4.3639450E-07	-5.5949430E-01
2.9600199E+02	-4.7693560E-07	-4.5000000E-01	4.2144550E-07	-5.6122230E-01
2.9800195E+02	-4.6282970E-07	-4.5000000E-01	4.0689960E-07	-5.6288950E-01
3.0000208E+02	-1.1080670E-06	-5.0000000E-01	9.9255210E-07	-5.6562990E-01
3.0200183E+02	-8.0507290E-07	-5.0000000E-01	7.5985510E-07	-5.7805790E-01
3.0400214E+02	-7.5785620E-07	-5.0000000E-01	7.0111560E-07	-5.8222100E-01
3.0600210E+02	-7.1596200E-07	-5.0000000E-01	6.5867830E-07	-5.8567670E-01
3.0800231E+02	-6.8028090E-07	-5.0000000E-01	6.2259430E-07	-5.8871180E-01
3.1000238E+02	-6.4917150E-07	-5.0000000E-01	5.9085320E-07	-5.9148820E-01
3.1200237E+02	-6.2131900E-07	-5.0000000E-01	5.6237530E-07	-5.9407380E-01
3.1400216E+02	-5.9601390E-07	-5.0000000E-01	5.3730350E-07	-5.9651050E-01
3.1600222E+02	-5.7362020E-07	-5.0000000E-01	5.1419040E-07	-5.9876600E-01
3.1800200E+02	-5.5280660E-07	-5.0000000E-01	4.9326340E-07	-6.0089500E-01
3.2000245E+02	-5.3345780E-07	-5.0000000E-01	4.7380680E-07	-6.0291470E-01
3.2200231E+02	-5.1570730E-07	-5.0000000E-01	4.5562280E-07	-6.0484500E-01
3.2400220E+02	-4.9916540E-07	-5.0000000E-01	4.3909570E-07	-6.0668970E-01
3.2600226E+02	-4.8360490E-07	-5.0000000E-01	4.2301220E-07	-6.0845810E-01
3.2800203E+02	-4.6957840E-07	-5.0000000E-01	4.0876300E-07	-6.1015710E-01
3.3000231E+02	-1.1128340E-06	-5.5000000E-01	9.8788210E-07	-6.1257260E-01
3.3200226E+02	-8.1449770E-07	-5.5000000E-01	7.6575080E-07	-6.2474460E-01
3.3400214E+02	-7.6822540E-07	-5.5000000E-01	7.0716430E-07	-6.2895680E-01
3.3600227E+02	-7.2597340E-07	-5.5000000E-01	6.6381400E-07	-6.3246680E-01
3.3800225E+02	-6.9039740E-07	-5.5000000E-01	6.2808240E-07	-6.3554660E-01
3.4000189E+02	-6.5967200E-07	-5.5000000E-01	5.9656230E-07	-6.3834270E-01
3.4200204E+02	-6.3149190E-07	-5.5000000E-01	5.6832570E-07	-6.4095170E-01
3.4400238E+02	-6.0596450E-07	-5.5000000E-01	5.4235780E-07	-6.4340190E-01
3.4600203E+02	-5.8334330E-07	-5.5000000E-01	5.1931540E-07	-6.4568930E-01
3.4800217E+02	-5.6248870E-07	-5.5000000E-01	4.9815980E-07	-6.4784020E-01
3.5000203E+02	-5.4352510E-07	-5.5000000E-01	4.7916210E-07	-6.4986000E-01
3.5200192E+02	-5.2639560E-07	-5.5000000E-01	4.6199410E-07	-6.5176400E-01
3.5400222E+02	-5.0994440E-07	-5.5000000E-01	4.4560850E-07	-6.5356460E-01
3.5600201E+02	-4.9545210E-07	-5.5000000E-01	4.3033280E-07	-6.5527830E-01
3.5800224E+02	-4.8137890E-07	-5.5000000E-01	4.1572180E-07	-6.5691340E-01
3.6000199E+02	-1.1175800E-06	-6.0000000E-01	9.8325420E-07	-6.5900650E-01
3.6200243E+02	-8.3459770E-07	-6.0000000E-01	7.8285050E-07	-6.7088730E-01
3.6400188E+02	-7.8919570E-07	-6.0000000E-01	7.2332860E-07	-6.7505780E-01
3.6600208E+02	-7.4697730E-07	-6.0000000E-01	6.8016350E-07	-6.7854140E-01
3.6800221E+02	-7.1203830E-07	-6.0000000E-01	6.4501560E-07	-6.8157940E-01
3.7000214E+02	-6.8125140E-07	-6.0000000E-01	6.1356130E-07	-6.8432970E-01
3.7200203E+02	-6.5365640E-07	-6.0000000E-01	5.8591600E-07	-6.8687050E-01
3.7400185E+02	-6.2896340E-07	-6.0000000E-01	5.6103300E-07	-6.8920320E-01
3.7600224E+02	-6.0652880E-07	-6.0000000E-01	5.3837820E-07	-6.9139130E-01
3.7800198E+02	-5.8692360E-07	-6.0000000E-01	5.1840610E-07	-6.9342440E-01
3.8000215E+02	-5.6829610E-07	-6.0000000E-01	4.9962110E-07	-6.9534280E-01
3.8200238E+02	-5.5130230E-07	-6.0000000E-01	4.8221560E-07	-6.9715000E-01
3.8400260E+02	-5.3619040E-07	-6.0000000E-01	4.6669150E-07	-6.9885200E-01
3.8600224E+02	-5.2194660E-07	-6.0000000E-01	4.5182560E-07	-7.0046390E-01
3.8800233E+02	-5.0819980E-07	-6.0000000E-01	4.3826940E-07	-7.0200250E-01
3.9000235E+02	-1.1222980E-06	-6.5000000E-01	9.7885500E-07	-7.0377940E-01
3.9200209E+02	-8.8037620E-07	-6.5000000E-01	8.2686780E-07	-7.1534910E-01
3.9400196E+02	-8.3634960E-07	-6.5000000E-01	7.6580140E-07	-7.1949080E-01
3.9600186E+02	-7.9444860E-07	-6.5000000E-01	7.2298010E-07	-7.2290840E-01
3.9800218E+02	-7.5778790E-07	-6.5000000E-01	6.8686360E-07	-7.2586160E-01
4.0000230E+02	-7.2753390E-07	-6.5000000E-01	6.5648620E-07	-7.2849910E-01
4.0200212E+02	-6.9920550E-07	-6.5000000E-01	6.3061480E-07	-7.3089090E-01
4.0400241E+02	-6.7639050E-07	-6.5000000E-01	6.0359850E-07	-7.3311200E-01
4.0600214E+02	-6.5452460E-07	-6.5000000E-01	5.8083120E-07	-7.3515060E-01
4.0800237E+02	-6.3365300E-07	-6.5000000E-01	5.6046260E-07	-7.3708920E-01
4.1000228E+02	-6.1582820E-07	-6.5000000E-01	5.4239510E-07	-7.3887910E-01
4.1200200E+02	-5.9884220E-07	-6.5000000E-01	5.2435530E-07	-7.4054390E-01
4.1400205E+02	-5.8248990E-07	-6.5000000E-01	5.0923170E-07	-7.4214880E-01
4.1600217E+02	-5.6825530E-07	-6.5000000E-01	4.7934950E-07	-7.4364970E-01
4.1800184E+02	-5.5545090E-07	-6.5000000E-01	4.6761530E-07	-7.4507730E-01
4.2000231E+02	-1.1594930E-06	-7.0000000E-01	9.5984510E-07	-7.4657200E-01
4.2200203E+02	-9.6043200E-07	-7.0000000E-01	8.9090140E-07	-7.5778850E-01
4.2400239E+02	-9.1679890E-07	-7.0000000E-01	8.2400780E-07	-7.6189160E-01
4.2600200E+02	-8.7134040E-07	-7.0000000E-01	7.8315670E-07	-7.6519560E-01
4.2800241E+02	-8.3517400E-07	-7.0000000E-01	7.4485050E-07	-7.6798710E-01
4.3000190E+02	-8.0318980E-07	-7.0000000E-01	7.1513350E-07	-7.7049170E-01
4.3200187E+02	-7.7799710E-07	-7.0000000E-01	6.8668700E-07	-7.7276850E-01
4.3400203E+02	-7.5359670E-07	-7.0000000E-01	6.6172560E-07	-7.7481370E-01
4.3600202E+02	-7.3063510E-07	-7.0000000E-01	6.4188980E-07	-7.7668530E-01
4.3800203E+02	-7.1208070E-07	-7.0000000E-01	6.2042080E-07	-7.7838150E-01
4.4000241E+02	-6.9398660E-07	-7.0000000E-01	6.0283830E-07	-7.7995650E-01
4.4200224E+02	-6.7757490E-07	-7.0000000E-01	5.8422070E-07	-7.8141080E-01
4.4400207E+02	-6.6457870E-07	-7.0000000E-01	5.7024350E-07	-7.8278350E-01
4.4600241E+02	-6.4931490E-07	-7.0000000E-01	5.5783760E-07	-7.8406200E-01
4.4800219E+02	-6.3593320E-07	-7.0000000E-01	5.4442520E-07	-7.8525700E-01
4.5000238E+02	-1.1673550E-06	-7.5000000E-01	9.5947500E-07	-7.8644920E-01
4.5200202E+02	-1.0985150E-06	-7.5000000E-01	1.0080960E-06	-7.9902670E-01
4.5400222E+02	-1.0426840E-06	-7.5000000E-01	9.5199140E-07	-8.0138010E-01
4.5600193E+02	-1.0030470E-06	-7.5000000E-01	9.1157690E-07	-8.0463530E-01
4.5800198E+02	-9.4848050E-07	-7.5000000E-01	8.7107050E-07	-8.0733060E-01
4.6000250E+02	-9.3127560E-07	-7.5000000E-01	8.3777130E-07	-8.0964770E-01
4.6200229E+02	-9.0522820E-07	-7.5000000E-01	8.0562230E-07	-8.1168810E-01
4.6400228E+02	-8.8001560E-07	-7.5000000E-01	7.8717850E-07	-8.1347730E-01
4.6600221E+02	-8.5922400E-07	-7.5000000E-01	7.6720830E-07	-8.1507430E-01
4.6800221E+02	-8.4088370E-07	-7.5000000E-01	7.5162500E-07	-8.1651440E-01
4.7000186E+02	-8.2420140E-07	-7.5000000E-01	7.3358010E-07	-8.1782260E-01
4.7200188E+02	-8.0773130E-07	-7.5000000E-01	7.1636370E-07	-8.1901150E-01
4.7400233E+02	-7.9400730E-07	-7.5000000E-01	7.0381900E-07	-8.2010200E-01
4.7600212E+02	-7.8051860E-07	-7.5000000E-01	6.9020630E-07	-8.2111130E-01
4.7800200E+02	-7.6895000E-07	-7.5000000E-01	6.7938150E-07	-8.2203150E-01
4.8000190E+02	-7.5834300E-07	-7.5000000E-01	6.6939190E-07	-8.2286710E-01
4.8200204E+02	-7.4931790E-07	-7.5000000E-01	6.5859560E-07	-8.2364870E-01
4.8400207E+02	-7.3982470E-07	-7.5000000E-01	6.4740520E-07	-8.2438190E-01
4.8600228E+02	-7.3003500E-07	-7.5000000E-01	6.3951770E-07	-8.2505620E-01
4.8800227E+02	-7.2299540E-07	-7.5000000E-01	6.3183150E-07	-8.2569900E-01
4.9000210E+02	-7.1527610E-07	-7.5000000E-01	6.1907060E-07	-8.2629280E-01
4.9200224E+02	-7.0782720E-07	-7.5000000E-01	6.1168660E-07	-8.2685760E-01
4.9400216E+02	-7.0100950E-07	-7.5000000E-01	6.1146060E-07	-8.2739640E-01
4.9600229E+02	-6.9440030E-07	-7.5000000E-01	5.9684260E-07	-8.2788970E-01
4.9800221E+02	-6.8910670E-07	-7.5000000E-01	5.9221180E-07	-8.2835270E-01
5.0000225E+02	-6.8344440E-07	-7.5000000E-01	5.8689530E-07	-8.2879930E-01
5.0200200E+02	-6.7812460E-07	-7.5000000E-01	5.7896990E-07	-8.2922100E-01
5.0400222E+02	-6.7325420E-07	-7.5000000E-01	5.7330880E-07	-8.2961060E-01
5.0600234E+02	-6.6932440E-07	-7.5000000E-01	5.6877460E-07	-8.2997810E-01
5.0800205E+02	-6.6343760E-07	-7.5000000E-01	5.7008350E-07	-8.3032120E-01
5.1000196E+02	-3.2312670E-07	-7.0000000E-01	-6.0444900E-07	-8.3067480E-01
5.1200217E+02	-3.5242560E-07	-7.0000000E-01	2.5820370E-07	-8.2387580E-01
5.1400206E+02	-3.6546920E-07	-7.0000000E-01	2.6835260E-07	-8.2231600E-01
5.1600196E+02	-3.7154320E-07	-7.0000000E-01	2.8009160E-07	-8.2100370E-01
5.1800244E+02	-3.7584600E-07	-7.0000000E-01	2.8214250E-07	-8.1988460E-01
5.2000187E+02	-3.8000030E-07	-7.0000000E-01	2.8324840E-07	-8.1890660E-01
5.2200235E+02	-3.8301060E-07	-7.0000000E-01	2.9261790E-07	-8.1806430E-01
5.2400233E+02	-3.8456500E-07	-7.0000000E-01	2.8751460E-07	-8.1732660E-01
5.2600223E+02	-3.8664710E-07	-7.0000000E-01	2.9138670E-07	-8.1669910E-01
5.2800232E+02	-3.8861720E-07	-7.0000000E-01	2.9473500E-07	-8.1613540E-01
5.3000198E+02	-3.9054150E-07	-7.0000000E-01	3.0077640E-07	-8.1563330E-01
5.3200200E+02	-3.9132250E-07	-7.0000000E-01	2.9922320E-07	-8.1517930E-01
5.3400222E+02	-3.9246220E-07	-7.0000000E-01	3.0858270E-07	-8.1478200E-01
5.3600219E+02	-3.9285990E-07	-7.0000000E-01	2.9662770E-07	-8.1443040E-01
5.3800204E+02	-3.9359520E-07	-7.0000000E-01	2.9755020E-07	-8.1411430E-01
5.4000223E+02	2.1382780E-07	-6.5000000E-01	-1.0499820E-06	-8.1382560E-01
5.4200246E+02	-2.0456190E-07	-6.5000000E-01	1.0640090E-07	-8.0779490E-01
5.4400191E+02	-2.0948290E-07	-6.5000000E-01	1.0960520E-07	-8.0639020E-01
5.4600193E+02	-2.1536080E-07	-6.5000000E-01	1.1711150E-07	-8.0505260E-01
5.4800193E+02	-2.1928340E-07	-6.5000000E-01	1.3030360E-07	-8.0382960E-01
5.5000243E+02	-2.2206830E-07	-6.5000000E-01	1.2478160E-07	-8.0269500E-01
5.5200216E+02	-2.2545830E-07	-6.5000000E-01	1.4500390E-07	-8.0166760E-01
5.5400229E+02	-2.3006160E-07	-6.5000000E-01	1.4639640E-07	-8.0069780E-01
5.5600181E+02	-2.3046130E-07	-6.5000000E-01	1.5015510E-07	-7.9979550E-01
5.5800213E+02	-2.3135640E-07	-6.5000000E-01	1.5231470E-07	-7.9896490E-01
5.6000196E+02	-2.3559150E-07	-6.5000000E-01	1.5633310E-07	-7.9820320E-01
5.6200283E+02	-2.3614540E-07	-6.5000000E-01	1.5577230E-07	-7.9747200E-01
5.6400241E+02	-2.3706020E-07	-6.5000000E-01	1.5720930E-07	-7.9678040E-01
5.6600209E+02	-2.3858960E-07	-6.5000000E-01	1.5803090E-07	-7.9615040E-01
5.6800242E+02	-2.4023360E-07	-6.5000000E-01	1.6028500E-07	-7.9555180E-01
5.7000192E+02	-8.5188820E-08	-6.0000000E-01	-5.1071300E-08	-7.9498710E-01
5.7200212E+02	-1.1685040E-07	-6.0000000E-01	2.5912840E-08	-7.8947080E-01
5.7400206E+02	-1.1851650E-07	-6.0000000E-01	3.9992240E-08	-7.8832010E-01
5.7600187E+02	-1.2410720E-07	-6.0000000E-01	4.5573780E-08	-7.8711580E-01
5.7800239E+02	-1.2822840E-07	-6.0000000E-01	4.9360170E-08	-7.8595550E-01
